time,ph7_1,ph7_2,ph7_3,,,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
98,1524.46,1566.453,1534.509,,,1680.683,1663.997,1635.228,,,1577.051,1588.879,1620.015,,,1513.971,1508.878,1494.022,,,1514.923,1517.579,1521.784,,,1605.121,1599.592,1598.421
99,1515.147,1557.087,1535.608,,,1668.828,1651.972,1624.794,,,1569.574,1609.038,1621.489,,,1516.657,1499.369,1512.894,,,1521.103,1512.343,1532.62,,,1598.678,1595.081,1591.92
100,1526.01,1563.383,1533.872,,,1668.281,1651.355,1629.299,,,1586.013,1609.09,1617.742,,,1523.17,1514.441,1495.957,,,1523.264,1506.689,1512.15,,,1606.464,1595.222,1591.324
101,1529.624,1543.364,1540.783,,,1679.983,1655.32,1627.237,,,1572.43,1588.899,1613.393,,,1517.207,1520.762,1488.097,,,1520.101,1513.945,1538.792,,,1599.771,1589.254,1590.354
102,1520.385,1552.967,1533.289,,,1684.917,1649.062,1631.059,,,1581.177,1571.578,1612.664,,,1513.994,1503.02,1501.974,,,1522.484,1530.224,1530.919,,,1598.241,1604.252,1608.161
103,1527.865,1561.888,1529.646,,,1672.341,1658.556,1639.622,,,1567.943,1575.131,1620.107,,,1521.122,1503.795,1510.835,,,1520.886,1529.507,1539.141,,,1593.548,1600.3,1594.761
104,1524.935,1556.229,1528.778,,,1676.721,1656.708,1647.818,,,1577.08,1588.574,1612.056,,,1516.002,1510.931,1492.027,,,1508.871,1504.978,1534.805,,,1586.318,1597.719,1599.269
105,1520.436,1555.259,1538.67,,,1677.59,1655.349,1653.396,,,1568.085,1592.108,1609.227,,,1513.442,1505.353,1511.017,,,1525,1501.735,1516.822,,,1588.885,1594.591,1595.928
106,1521.647,1564.885,1517.854,,,1680.152,1661.951,1635.113,,,1564.623,1573.101,1622.762,,,1524.986,1492.998,1503.133,,,1518.234,1503.882,1524.955,,,1579.376,1586.814,1594.45
107,1515.055,1566.357,1542.412,,,1684.658,1647.266,1635.648,,,1575.043,1572.932,1617.19,,,1518.186,1481.658,1498.743,,,1516.713,1500.132,1525.851,,,1600.37,1596.298,1594.906
108,1517.997,1563.209,1518.835,,,1683.428,1662.349,1622.642,,,1574.602,1578.17,1616.702,,,1517.862,1490.807,1490.312,,,1528.581,1516.844,1522.461,,,1609.889,1600.331,1604.795
109,1515.744,1543.079,1510.057,,,1680.816,1640.483,1634.282,,,1579.281,1582.926,1618.811,,,1511.773,1489.651,1492.043,,,1532.39,1503.47,1519.801,,,1618.165,1600.855,1603.375
110,1518.597,1542.116,1530.285,,,1688.43,1637.957,1625.561,,,1581.522,1580.097,1623.19,,,1517.514,1493.212,1502.229,,,1521.805,1508.33,1503.173,,,1607.441,1593.35,1586.48
111,1520.381,1561.315,1518.906,,,1681.835,1643.564,1624.008,,,1575.766,1583.118,1602.378,,,1519.625,1504.274,1497.665,,,1540.093,1512.348,1507.909,,,1620.858,1601.871,1600.985
112,1513.543,1546.714,1529.408,,,1682.272,1630.508,1619.588,,,1568.866,1590.054,1599.572,,,1509.267,1501.617,1491,,,1541.423,1505.657,1527.399,,,1603.651,1583.873,1597.16
113,1511.629,1545.148,1523.644,,,1682.819,1643.626,1621.397,,,1574.347,1580.453,1606.536,,,1526.042,1496.365,1503.442,,,1531.248,1500.338,1525.234,,,1603.065,1585.021,1584.309
114,1515.507,1556.259,1542.379,,,1682.938,1626.397,1607.531,,,1570.175,1573.838,1613.957,,,1518.398,1506.572,1485.143,,,1542.663,1494.71,1527.321,,,1607.612,1591.13,1605.263
115,1506.577,1544.759,1529.947,,,1675.896,1630.458,1622.222,,,1562.59,1575.829,1610.919,,,1530.931,1508.27,1486,,,1526.664,1490.431,1526.317,,,1598.243,1603.1,1600.134
116,1504.431,1546.901,1521.091,,,1701.657,1640.598,1634.262,,,1580.812,1586.35,1613.671,,,1500.466,1494.588,1489.351,,,1542.919,1483.338,1526.141,,,1601.741,1598.736,1597.184
117,1490.006,1535.974,1525.645,,,1698.036,1630.039,1618.229,,,1571.362,1584.16,1589.66,,,1510.432,1483.896,1500.531,,,1539.971,1492.417,1511.814,,,1623.886,1583.906,1600.406
118,1490.557,1529.686,1522.447,,,1685.845,1638.903,1622.626,,,1571.857,1582.534,1618.095,,,1525.359,1494.212,1511.009,,,1514.984,1511.872,1520.887,,,1595.084,1584.398,1598.99
119,1504.663,1514.14,1521.93,,,1704.585,1636.446,1621.859,,,1569.864,1584.176,1606.409,,,1529.159,1490.619,1484.974,,,1522.924,1493.025,1506.048,,,1599.068,1594.8,1596.183
120,1482.282,1526.258,1521.59,,,1698.034,1633.419,1632.737,,,1577.885,1587.263,1605.29,,,1535.212,1486.001,1487.659,,,1524.895,1491.889,1522.306,,,1616.777,1582.808,1607.74
121,1506.117,1540.423,1512.644,,,1701.594,1649.237,1614.277,,,1562.933,1604.535,1594.673,,,1525.707,1484.155,1496.44,,,1516.276,1489.933,1518.4,,,1614.741,1590.382,1614.908
122,1498.576,1538.738,1504.74,,,1697.914,1629.96,1618.699,,,1572.831,1589.451,1598.499,,,1530.157,1485.943,1482.959,,,1528.59,1476.99,1517.979,,,1595.689,1583.126,1614.249
123,1493.813,1544.475,1527.204,,,1707.635,1638.289,1619.581,,,1562.137,1587.833,1606.631,,,1526.038,1499.027,1484.588,,,1530.291,1491.111,1508.222,,,1598.965,1590.341,1605.734
124,1516.022,1522.004,1515.697,,,1689.459,1643.419,1621.09,,,1560.996,1588.07,1617.549,,,1515.976,1498.349,1501.575,,,1538.014,1497.01,1537.291,,,1596.738,1577.276,1599.86
125,1502.474,1534.463,1524.702,,,1702.958,1637.884,1607.547,,,1547.303,1601.714,1607.94,,,1527.875,1508.518,1489.744,,,1526.038,1494.087,1503.103,,,1591.024,1577.233,1598.425
126,1496.082,1540.782,1527.02,,,1694.336,1653.32,1617.617,,,1558.502,1587.925,1597.148,,,1532.013,1507.956,1493.868,,,1517.349,1487.21,1524.617,,,1590.96,1578.141,1588.089
127,1494.452,1535.453,1530.508,,,1699.5,1631.218,1624.155,,,1555.757,1599.762,1604.384,,,1530.742,1503.151,1482.895,,,1515.733,1487.171,1499.27,,,1590.752,1581.454,1600.791
128,1513.636,1542.146,1521.909,,,1698.201,1641.692,1614.826,,,1555.542,1595.327,1607.676,,,1519.23,1500.539,1485.547,,,1514.514,1491.344,1526.801,,,1587.724,1581.606,1599.781
129,1507.852,1547.717,1526.061,,,1716.225,1628.245,1613.507,,,1556.462,1593.774,1600.255,,,1528.861,1495.642,1487.464,,,1499.019,1488.641,1512.471,,,1587.495,1571.843,1582.847
130,1516.305,1552.994,1520.486,,,1698.507,1629.424,1614.698,,,1554.724,1587.988,1615.025,,,1513.284,1502.424,1486.224,,,1499.414,1484.524,1504.183,,,1583.555,1583.994,1603.114
131,1499.358,1538.854,1532.093,,,1685.92,1620.933,1631.812,,,1549.623,1577.596,1618.581,,,1516.01,1501.14,1496.166,,,1505.909,1496.987,1511.584,,,1580.712,1572.784,1587.89
132,1499.684,1556.1,1516.267,,,1685.025,1635.734,1620.719,,,1559.543,1572.927,1592.949,,,1512.047,1514.095,1496.287,,,1496.8,1480.542,1513.692,,,1583.4,1576.646,1593.765
