time,ph7_1,ph7_2,ph7_3,,,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
8,0.4141121,0.4374259,0.3702897,,,0.8722664,0.6574829,0.7768193,,,0.5908573,0.7227685,0.63556,,,0.3854303,0.3716922,0.3779249,,,0.3458884,0.4060102,0.4033931,,,0.5585256,0.4680288,0.5458257
8.1,0.427647,0.4560749,0.3696006,,,0.8500726,0.641344,0.7683765,,,0.5570988,0.7126849,0.6542751,,,0.3911194,0.3699023,0.3708229,,,0.363436,0.3896143,0.4038978,,,0.5376399,0.4654614,0.5497541
8.2,0.4410245,0.4646305,0.3657621,,,0.8821064,0.6577934,0.7210875,,,0.5786792,0.7307286,0.6331438,,,0.3879819,0.3688155,0.37889,,,0.354901,0.3900875,0.4053598,,,0.5471422,0.4651832,0.5662146
8.3,0.4521836,0.450491,0.364101,,,0.8647218,0.6661716,0.7336556,,,0.5912509,0.7599528,0.6657536,,,0.3945602,0.3665909,0.372406,,,0.3638604,0.4095067,0.4094271,,,0.5648909,0.4752088,0.5795066
8.4,0.4454037,0.4475676,0.3588493,,,0.8419608,0.6385713,0.7389023,,,0.5887387,0.7382583,0.6684028,,,0.3872383,0.3693741,0.3859577,,,0.3752946,0.3923644,0.3860593,,,0.57063,0.4723765,0.5539184
8.5,0.4461915,0.4464214,0.3760334,,,0.8430867,0.6476481,0.7106597,,,0.6043596,0.7286573,0.6810967,,,0.3884797,0.3665053,0.3823,,,0.3778342,0.394359,0.3895349,,,0.570605,0.4706989,0.5489075
8.6,0.4332419,0.4322208,0.3907151,,,0.8418007,0.6485298,0.7158256,,,0.6029497,0.7049344,0.673775,,,0.3998185,0.3658594,0.3781455,,,0.3830724,0.3948557,0.391485,,,0.5815287,0.4767965,0.5732597
8.7,0.4514069,0.4549427,0.3725119,,,0.8777924,0.6617367,0.7197509,,,0.5931063,0.7321192,0.6751018,,,0.3988289,0.3845412,0.3844784,,,0.3859538,0.3887153,0.4017622,,,0.5696208,0.4952974,0.5582556
8.8,0.4337265,0.451366,0.3647231,,,0.8759856,0.6759377,0.7046558,,,0.5754027,0.7439293,0.6737538,,,0.4088563,0.3838777,0.3880295,,,0.3758474,0.3902014,0.3855659,,,0.5881884,0.5048193,0.580718
8.9,0.4528841,0.4419171,0.3699708,,,0.854637,0.6435238,0.7067768,,,0.5984434,0.7683034,0.7023665,,,0.4048786,0.3753976,0.3822772,,,0.3928997,0.3752073,0.3863901,,,0.5698723,0.5111944,0.5620763
9,0.4517513,0.4639942,0.3743119,,,0.8649107,0.6632239,0.7107026,,,0.5998331,0.7223074,0.6771097,,,0.3922404,0.3720553,0.387909,,,0.3880003,0.3782436,0.3860744,,,0.5836304,0.4996423,0.5702342
9.1,0.4569244,0.4627713,0.3816669,,,0.8781881,0.6269419,0.72612,,,0.6113256,0.7676785,0.6807761,,,0.3970285,0.3762148,0.3935521,,,0.3885663,0.376029,0.3798295,,,0.5800892,0.5152197,0.5483338
9.2,0.4482241,0.4678793,0.3812616,,,0.8846222,0.6387089,0.6994957,,,0.6043297,0.7777234,0.6673087,,,0.4038613,0.3929564,0.3925168,,,0.3918481,0.3800509,0.3811944,,,0.5878364,0.5164556,0.540735
9.3,0.4520812,0.4620768,0.3765964,,,0.8842728,0.6410848,0.7056071,,,0.5997986,0.7577258,0.6445702,,,0.3867094,0.3842008,0.4101551,,,0.3836692,0.3874576,0.3795389,,,0.5961285,0.5134056,0.5459333
9.4,0.4435397,0.4537179,0.394776,,,0.855303,0.6299072,0.6718144,,,0.5857415,0.7445032,0.6506547,,,0.4002254,0.3816666,0.4096999,,,0.3751244,0.392046,0.3817491,,,0.6178622,0.5265581,0.5544709
9.5,0.4376551,0.4591041,0.3891,,,0.8510337,0.6407974,0.7051502,,,0.6079076,0.7534878,0.661846,,,0.4055559,0.3914313,0.3915805,,,0.3860595,0.4114723,0.3825272,,,0.6053119,0.5222873,0.5350811
9.6,0.4407846,0.4452014,0.3865641,,,0.8569182,0.6228213,0.721435,,,0.6114251,0.7468086,0.6744739,,,0.3993163,0.3817753,0.3896699,,,0.4037718,0.4155933,0.387089,,,0.598803,0.5197294,0.5175222
9.7,0.4450964,0.4533211,0.3757442,,,0.8867024,0.6209052,0.7498307,,,0.5819455,0.7660586,0.6700371,,,0.4034464,0.3841199,0.3978248,,,0.409853,0.4122014,0.3766019,,,0.6130016,0.5350171,0.4925262
9.8,0.4530023,0.4574043,0.3745997,,,0.8606871,0.6377192,0.7392848,,,0.5890425,0.7672376,0.6993463,,,0.4066398,0.4048594,0.3917273,,,0.4159366,0.4135359,0.3897161,,,0.6156287,0.5075325,0.4866755
9.9,0.4488927,0.4819571,0.3629262,,,0.8371091,0.6519429,0.7357925,,,0.6029387,0.7421303,0.705515,,,0.4176224,0.3843015,0.4032157,,,0.4157007,0.4314478,0.3693529,,,0.6010274,0.5198717,0.5047633
10,0.446134,0.4536605,0.3874391,,,0.8460624,0.6482503,0.7386696,,,0.5685841,0.7501594,0.6912817,,,0.4046127,0.399185,0.3983547,,,0.4024812,0.4419145,0.372146,,,0.6021668,0.5070723,0.5097603
10.1,0.4528038,0.4638298,0.3732446,,,0.842519,0.6479045,0.7245795,,,0.5643079,0.7526686,0.6818467,,,0.4074508,0.4044694,0.3807018,,,0.4189188,0.4239643,0.3719241,,,0.6310101,0.528528,0.4992539
10.2,0.4462954,0.4577239,0.3991838,,,0.8830716,0.6462546,0.6990402,,,0.5647148,0.8108221,0.6859674,,,0.4190087,0.4066033,0.3886945,,,0.4259469,0.4035805,0.381256,,,0.6272168,0.5236307,0.4834577
10.3,0.4484081,0.4326828,0.3988922,,,0.8860498,0.6568953,0.6989423,,,0.5733607,0.775593,0.641673,,,0.4077862,0.4065825,0.3881868,,,0.4230444,0.4112959,0.3886465,,,0.6189514,0.5212901,0.5034251
10.4,0.4582116,0.4342697,0.3880317,,,0.9024034,0.6546112,0.7133589,,,0.5684681,0.7819706,0.6607846,,,0.3997495,0.4109806,0.3893092,,,0.4215865,0.417514,0.3737557,,,0.6333145,0.5303805,0.5140767
10.5,0.4307992,0.4309207,0.4072573,,,0.910691,0.6569445,0.7427754,,,0.5862869,0.7916052,0.6627424,,,0.4093111,0.398307,0.3778847,,,0.4160112,0.4231063,0.3864099,,,0.603175,0.5360197,0.5100115
10.6,0.4526493,0.4251632,0.3868087,,,0.911432,0.6537777,0.7459493,,,0.5834969,0.7952797,0.6654394,,,0.4207808,0.3952479,0.3826083,,,0.4305771,0.420546,0.3973663,,,0.6431202,0.5559024,0.5249611
10.7,0.4501264,0.4398448,0.3888026,,,0.9206215,0.6587949,0.7470471,,,0.5694095,0.8257353,0.6699106,,,0.4113493,0.3736365,0.3815828,,,0.4240792,0.4333254,0.3942358,,,0.6465928,0.5541614,0.5137647
10.8,0.4525261,0.4399397,0.3786223,,,0.9237603,0.6598595,0.7398428,,,0.5681425,0.8101871,0.6774508,,,0.4074576,0.3993032,0.3813201,,,0.4219521,0.4273889,0.3902084,,,0.6468318,0.5732182,0.5068646
10.9,0.4418281,0.4388264,0.3801463,,,0.9238084,0.6700847,0.7292139,,,0.5448732,0.8186916,0.6892119,,,0.4206716,0.4101425,0.3895226,,,0.4049791,0.4204502,0.4071942,,,0.6590949,0.5676522,0.5034258
11,0.4404195,0.4383094,0.3694666,,,0.9345881,0.6717644,0.7543586,,,0.549258,0.8524171,0.6934681,,,0.4111936,0.4087757,0.3892679,,,0.4137214,0.4219066,0.3936875,,,0.6386404,0.5587971,0.4948179
11.1,0.4467559,0.443416,0.3788495,,,0.9460256,0.6696801,0.750168,,,0.5737367,0.8241627,0.6829689,,,0.402542,0.4229535,0.3787841,,,0.4262014,0.4208426,0.3968011,,,0.6568305,0.5832239,0.5101916
11.2,0.4514512,0.4372079,0.3651964,,,0.9268514,0.6589254,0.7288463,,,0.5911841,0.8168385,0.7190164,,,0.4114398,0.4230202,0.3734903,,,0.4132823,0.4136907,0.4123187,,,0.6540741,0.5585449,0.5259439
